expediente,pueblo,scall_col,territorial,fecha_instalacion,alcaldia,instalado,latitud,longitud
85-TIRISI-IZA-24,RICARDO FLORES MAGON (AMPL),RICARDO FLORES MAGON (AMPL),NO APLICA,22/03/2024,IZTAPALAPA,Programa SCALL,19.354464,-99.101391
860-MIMAEM-XOO-24,SAN LORENZO ATEMOAYA (PBO),SAN LORENZO ATEMOAYA (PBO),NO APLICA,11/05/2024,XOCHIMILCO,Programa SCALL,19.2403,-99.0988
860-RIAVMA-IZA-24,CAMPESTRE POTRERO,CAMPESTRE POTRERO,NO APLICA,13/04/2024,IZTAPALAPA,Programa SCALL,19.328521,-98.970909
861-GACAEL-TLN-24,SAN PEDRO M?¸RTIR (PBO),SAN PEDRO M?¸RTIR (PBO),NO APLICA,27/07/2024,TLALPAN,Programa SCALL,19.26843,-99.1572
861-OJMAMA-TLC-24,OJO DE AGUA,OJO DE AGUA,NO APLICA,12/04/2024,TLAHUAC,Programa SCALL,19.28826,-99.012029
861-RAARMA-IZA-24,SAN NICOLAS TOLENTINO I,SAN NICOLAS TOLENTINO I,NO APLICA,17/04/2024,IZTAPALAPA,Programa SCALL,19.329919,-99.088306
862-ALVEMA-IZA-24,CAMPESTRE POTRERO,CAMPESTRE POTRERO,NO APLICA,27/06/2024,IZTAPALAPA,Programa SCALL,19.325,-98.969104
862-MANAMI-VEA-24,VALENTIN GOMEZ FARIAS,VALENTIN GOMEZ FARIAS,NO APLICA,28/03/2024,VENUSTIANO CARRANZA,Programa SCALL,19.41543,-99.091169
863-BAAGMO-IZA-24,ERMITA ZARAGOZA,ERMITA ZARAGOZA,NO APLICA,13/04/2024,IZTAPALAPA,Programa SCALL,19.364922,-98.99341
863-GOCAAR-TLC-24,AMPLIACION JOSE LOPEZ PORTILLO,AMPLIACION JOSE LOPEZ PORTILLO,NO APLICA,31/05/2024,TLAHUAC,Programa SCALL,19.301618,-99.020146
863-MOCARA-VEA-24,20 DE NOVIEMBRE,20 DE NOVIEMBRE,NO APLICA,19/06/2024,VENUSTIANO CARRANZA,Programa SCALL,19.447339,-99.110599
863-NALIKA-IZO-24,AGRICOLA ORIENTAL (SECCIONES 1 A 8),AGRICOLA ORIENTAL (SECCIONES 1 A 8),NO APLICA,08/05/2024,IZTACALCO,Programa SCALL,19.404014,-99.078957
863-ORCOPE-XOO-24,SAN LORENZO ATEMOAYA (PBO),SAN LORENZO ATEMOAYA (PBO),NO APLICA,14/05/2024,XOCHIMILCO,Programa SCALL,19.24377,-99.1011
864-CHREMA-IZA-24,SAN NICOLAS TOLENTINO I,SAN NICOLAS TOLENTINO I,NO APLICA,31/05/2024,IZTAPALAPA,Programa SCALL,19.328939,-99.086069
864-METLYA-TLC-24,LA ESTACION,LA ESTACION,NO APLICA,13/04/2024,TLAHUAC,Programa SCALL,19.312669,-99.039943
865-BAMASE-IZA-24,ERMITA ZARAGOZA,ERMITA ZARAGOZA,NO APLICA,08/04/2024,IZTAPALAPA,Programa SCALL,19.364857,-98.994141
865-CASAMO-IZO-24,AGRICOLA ORIENTAL (SECCIONES 1 A 8),AGRICOLA ORIENTAL (SECCIONES 1 A 8),NO APLICA,24/05/2024,IZTACALCO,Programa SCALL,19.405429,-99.078486
865-MAVADA-TLN-24,SAN ANDR?ÎS TOTOLTEPEC (PBO),SAN ANDR?ÎS TOTOLTEPEC (PBO),NO APLICA,01/06/2024,TLALPAN,Programa SCALL,19.25319,-99.1754
865-PACHTE-TLC-24,AMPLIACION JOSE LOPEZ PORTILLO,AMPLIACION JOSE LOPEZ PORTILLO,NO APLICA,31/05/2024,TLAHUAC,Programa SCALL,19.301618,-99.020146
866-MADUMA-VEA-24,IGNACIO ZARAGOZA I,IGNACIO ZARAGOZA I,NO APLICA,30/05/2024,VENUSTIANO CARRANZA,Programa SCALL,19.41119,-99.089499
866-SASOCE-IZO-24,CUCHILLA RAMOS MILLAN,CUCHILLA RAMOS MILLAN,NO APLICA,15/05/2024,IZTACALCO,Programa SCALL,19.3865,-99.092162
867-JISEFR-XOO-24,SAN LORENZO ATEMOAYA (PBO),SAN LORENZO ATEMOAYA (PBO),NO APLICA,15/05/2024,XOCHIMILCO,Programa SCALL,19.24103,-99.099
867-ROSIAR-TLC-24,SANTIAGO ZAPOTITLAN (PBLO),SANTIAGO ZAPOTITLAN (PBLO),NO APLICA,25/04/2024,TLAHUAC,Programa SCALL,19.299079,-99.028712
868-CAORSA-TLC-24,BARRIO SANTIAGO CENTRO,BARRIO SANTIAGO CENTRO,NO APLICA,02/05/2024,TLAHUAC,Programa SCALL,19.29839,-99.029404
868-COAVOS-IZA-24,ERMITA ZARAGOZA,ERMITA ZARAGOZA,NO APLICA,02/07/2024,IZTAPALAPA,Programa SCALL,19.361101,-98.994304
869-COJURO-IZA-24,ERMITA ZARAGOZA,ERMITA ZARAGOZA,NO APLICA,02/07/2024,IZTAPALAPA,Programa SCALL,19.361101,-98.994304
869-MASAAA-IZO-24,GABRIEL RAMOS MILLAN,GABRIEL RAMOS MILLAN,NO APLICA,15/05/2024,IZTACALCO,Programa SCALL,19.387021,-99.092249
869-MAVAMA-XOO-24,SAN LORENZO ATEMOAYA (PBO),SAN LORENZO ATEMOAYA (PBO),NO APLICA,15/05/2024,XOCHIMILCO,Programa SCALL,19.24103,-99.099
86-HECUMA-IZA-24,SAN ANDRES TETEPILCO (PBLO),SAN ANDRES TETEPILCO (PBLO),NO APLICA,03/04/2024,IZTAPALAPA,Programa SCALL,19.372829,-99.132021
86-MALACL-XOO-24,CERRILLOS SEGUNDA SECCI?ÙN,CERRILLOS SEGUNDA SECCI?ÙN,NO APLICA,28/03/2024,XOCHIMILCO,Programa SCALL,19.24385,-99.0197
86-RAMECA-IZO-24,CAMPAMENTO 2 DE OCTUBRE I,CAMPAMENTO 2 DE OCTUBRE I,NO APLICA,22/03/2024,IZTACALCO,Programa SCALL,19.384781,-99.113878
870-GAVAMA-IZA-24,SAN ANDRES TOMATLAN (PBLO),SAN ANDRES TOMATLAN (PBLO),NO APLICA,09/04/2024,IZTAPALAPA,Programa SCALL,19.329298,-99.107464
870-MEBAAL-IZO-24,AGRICOLA ORIENTAL (SECCIONES 1 A 8),AGRICOLA ORIENTAL (SECCIONES 1 A 8),NO APLICA,02/05/2024,IZTACALCO,Programa SCALL,19.393047,-99.074746
870-RAROMA-TLN-24,SAN ANDR?ÎS TOTOLTEPEC (PBO),SAN ANDR?ÎS TOTOLTEPEC (PBO),NO APLICA,01/06/2024,TLALPAN,Programa SCALL,19.25319,-99.1754
870-VEALSA-TLC-24,BARRIO SANTIAGO NORTE,BARRIO SANTIAGO NORTE,NO APLICA,13/05/2024,TLAHUAC,Programa SCALL,19.300322,-99.029945
871-GAVAMA-IZA-24,SAN ANDRES TOMATLAN (PBLO),SAN ANDRES TOMATLAN (PBLO),NO APLICA,09/04/2024,IZTAPALAPA,Programa SCALL,19.329298,-99.107464
871-TEMAAN-IZO-24,AGRICOLA ORIENTAL (SECCIONES 1 A 8),AGRICOLA ORIENTAL (SECCIONES 1 A 8),NO APLICA,02/05/2024,IZTACALCO,Programa SCALL,19.395664,-99.074726
871-ZELUSI-VEA-24,20 DE NOVIEMBRE,20 DE NOVIEMBRE,NO APLICA,25/03/2024,VENUSTIANO CARRANZA,Programa SCALL,19.439787,-99.112492
872-CRRORU-XOO-24,SAN LORENZO ATEMOAYA (PBO),SAN LORENZO ATEMOAYA (PBO),NO APLICA,16/05/2024,XOCHIMILCO,Programa SCALL,19.24103,-99.099
872-RIHERO-TLC-24,SELENE (1A SECCION),SELENE (1A SECCION),NO APLICA,28/03/2024,TLAHUAC,Programa SCALL,19.282639,-99.003468
873-ATMEAL-XOO-24,SAN LORENZO ATEMOAYA (PBO),SAN LORENZO ATEMOAYA (PBO),NO APLICA,14/05/2024,XOCHIMILCO,Programa SCALL,19.24109,-99.0991
873-ROALAB-TLN-24,SAN ANDR?ÎS TOTOLTEPEC (PBO),SAN ANDR?ÎS TOTOLTEPEC (PBO),NO APLICA,07/06/2024,TLALPAN,Programa SCALL,19.25461,-99.1741
873-TORERO-TLC-24,AMPLIACION JOSE LOPEZ PORTILLO,AMPLIACION JOSE LOPEZ PORTILLO,NO APLICA,13/06/2024,TLAHUAC,Programa SCALL,19.301901,-99.018906
874-JUJUAR-TLN-24,SAN ANDR?ÎS TOTOLTEPEC (PBO),SAN ANDR?ÎS TOTOLTEPEC (PBO),NO APLICA,29/05/2024,TLALPAN,Programa SCALL,19.25496,-99.1699
874-LACAMA-IZA-24,ERMITA ZARAGOZA,ERMITA ZARAGOZA,NO APLICA,08/04/2024,IZTAPALAPA,Programa SCALL,19.3652,-98.994233
874-ROLOBR-XOO-24,SAN LORENZO ATEMOAYA (PBO),SAN LORENZO ATEMOAYA (PBO),NO APLICA,14/05/2024,XOCHIMILCO,Programa SCALL,19.23984,-99.0984
875-ANVAFE-VEA-24,MOCTEZUMA 2A SECCION IV,MOCTEZUMA 2A SECCION IV,NO APLICA,10/04/2024,VENUSTIANO CARRANZA,Programa SCALL,19.424015,-99.098213
875-DEALCI-TLN-24,SAN ANDR?ÎS TOTOLTEPEC (PBO),SAN ANDR?ÎS TOTOLTEPEC (PBO),NO APLICA,29/05/2024,TLALPAN,Programa SCALL,19.25496,-99.1699
875-HEROAR-IZO-24,AGRICOLA ORIENTAL (SECCIONES 1 A 8),AGRICOLA ORIENTAL (SECCIONES 1 A 8),NO APLICA,31/05/2024,IZTACALCO,Programa SCALL,19.392608,-99.082726
875-LUMULA-XOO-24,SAN LORENZO ATEMOAYA (PBO),SAN LORENZO ATEMOAYA (PBO),NO APLICA,11/05/2024,XOCHIMILCO,Programa SCALL,19.24014,-99.0991
875-VABONO-IZA-24,SANTA MARTHA ACATITLA,SANTA MARTHA ACATITLA,NO APLICA,16/04/2024,IZTAPALAPA,Programa SCALL,19.377779,-99.014414
876-ARSABL-TLC-24,AMPLIACION JOSE LOPEZ PORTILLO,AMPLIACION JOSE LOPEZ PORTILLO,NO APLICA,04/04/2024,TLAHUAC,Programa SCALL,19.302603,-99.019347
876-FLJIMA-XOO-24,SAN LORENZO ATEMOAYA (PBO),SAN LORENZO ATEMOAYA (PBO),NO APLICA,14/05/2024,XOCHIMILCO,Programa SCALL,19.24297,-99.1005
876-FUROGI-TLN-24,SAN ANDR?ÎS TOTOLTEPEC (PBO),SAN ANDR?ÎS TOTOLTEPEC (PBO),NO APLICA,29/05/2024,TLALPAN,Programa SCALL,19.25498,-99.1691
876-HEXXIG-IZO-24,AGRICOLA ORIENTAL (SECCIONES 1 A 8),AGRICOLA ORIENTAL (SECCIONES 1 A 8),NO APLICA,01/06/2024,IZTACALCO,Programa SCALL,19.392608,-99.082726
876-MABABE-VEA-24,20 DE NOVIEMBRE,20 DE NOVIEMBRE,NO APLICA,12/04/2024,VENUSTIANO CARRANZA,Programa SCALL,19.445163,-99.110361
877-HEGURO-TLC-24,AMPLIACION JOSE LOPEZ PORTILLO,AMPLIACION JOSE LOPEZ PORTILLO,NO APLICA,17/05/2024,TLAHUAC,Programa SCALL,19.301811,-99.020047
877-MACOCH-IZA-24,ERMITA ZARAGOZA,ERMITA ZARAGOZA,NO APLICA,24/04/2024,IZTAPALAPA,Programa SCALL,19.365481,-98.994093
878-CAGRLE-IZO-24,AGRICOLA ORIENTAL (SECCIONES 1 A 8),AGRICOLA ORIENTAL (SECCIONES 1 A 8),NO APLICA,15/05/2024,IZTACALCO,Programa SCALL,19.39379,-99.074091
878-MADIIG-VEA-24,20 DE NOVIEMBRE,20 DE NOVIEMBRE,NO APLICA,08/04/2024,VENUSTIANO CARRANZA,Programa SCALL,19.444783,-99.110992
878-SAHECA-TLC-24,AMPLIACION JOSE LOPEZ PORTILLO,AMPLIACION JOSE LOPEZ PORTILLO,NO APLICA,22/05/2024,TLAHUAC,Programa SCALL,19.301508,-99.020118
879-AQCAOR-IZA-24,SAN NICOLAS TOLENTINO I,SAN NICOLAS TOLENTINO I,NO APLICA,18/06/2024,IZTAPALAPA,Programa SCALL,19.328633,-99.086115
879-GURARO-TLN-24,SAN ANDR?ÎS TOTOLTEPEC (PBO),SAN ANDR?ÎS TOTOLTEPEC (PBO),NO APLICA,28/05/2024,TLALPAN,Programa SCALL,19.25434,-99.1753
87-DERAJO-TLC-24,LA NOPALERA,LA NOPALERA,NO APLICA,09/04/2024,TLAHUAC,Programa SCALL,19.300164,-99.053471
87-FLVIJE-TLN-24,AMPLIACI?ÙN MIGUEL HIDALGO 1A SECC,SAN JUAN TEPEXIMILPA (AMPL),NO APLICA,25/04/2024,TLALPAN,Programa SCALL,19.27204,-99.194
87-RIVAED-XOO-24,CERRILLOS SEGUNDA SECCI?ÙN,CERRILLOS SEGUNDA SECCI?ÙN,NO APLICA,19/03/2024,XOCHIMILCO,Programa SCALL,19.24396,-99.0187
880-ACFUMA-VEA-24,LORENZO BOTURINI,LORENZO BOTURINI,NO APLICA,27/03/2024,VENUSTIANO CARRANZA,Programa SCALL,19.416637,-99.123277
880-CAAYOS-IZO-24,AGRICOLA ORIENTAL (SECCIONES 1 A 8),AGRICOLA ORIENTAL (SECCIONES 1 A 8),NO APLICA,11/05/2024,IZTACALCO,Programa SCALL,19.392171,-99.081166
880-FELOFA-XOO-24,AMPLIACI?ÙN NATIVITAS,AMPLIACI?ÙN NATIVITAS,NO APLICA,11/05/2024,XOCHIMILCO,Programa SCALL,19.23494,-99.0965
880-ROCAJE-IZA-24,ERMITA ZARAGOZA,ERMITA ZARAGOZA,NO APLICA,08/04/2024,IZTAPALAPA,Programa SCALL,19.365045,-98.994159
881-BAGUHO-XOO-24,TIERRA NUEVA,TIERRA NUEVA,NO APLICA,28/05/2024,XOCHIMILCO,Programa SCALL,19.26648,-99.1203
881-LEREMA-IZA-24,PUENTE BLANCO,PUENTE BLANCO,NO APLICA,22/05/2024,IZTAPALAPA,Programa SCALL,19.325664,-99.063566
881-MEBORO-TLN-24,SAN ANDR?ÎS TOTOLTEPEC (PBO),SAN ANDR?ÎS TOTOLTEPEC (PBO),NO APLICA,22/06/2024,TLALPAN,Programa SCALL,19.25847,-99.1708
881-TECOMA-IZO-24,AGRICOLA ORIENTAL (SECCIONES 1 A 8),AGRICOLA ORIENTAL (SECCIONES 1 A 8),NO APLICA,02/05/2024,IZTACALCO,Programa SCALL,19.393106,-99.075328
882-MIGARO-TLN-24,SAN ANDR?ÎS TOTOLTEPEC (PBO),SAN ANDR?ÎS TOTOLTEPEC (PBO),NO APLICA,07/06/2024,TLALPAN,Programa SCALL,19.25461,-99.1741
882-RERORE-TLC-24,AMPLIACION JOSE LOPEZ PORTILLO,AMPLIACION JOSE LOPEZ PORTILLO,NO APLICA,13/06/2024,TLAHUAC,Programa SCALL,19.301901,-99.018906
882-TAJULU-XOO-24,SANTA CRUZ CHAVARRIETA,SANTA CRUZ CHAVARRIETA,NO APLICA,20/04/2024,XOCHIMILCO,Programa SCALL,19.22526,-99.122
882-VAHEJU-VEA-24,CARACOL (AMPL),CARACOL (AMPL),NO APLICA,19/03/2024,VENUSTIANO CARRANZA,Programa SCALL,19.427584,-99.066344
883-AGCRBR-TLC-24,LA ESTACION,LA ESTACION,NO APLICA,24/04/2024,TLAHUAC,Programa SCALL,19.310242,-99.040926
883-BAENPA-IZA-24,SAN LORENZO TEZONCO (PBO),SAN LORENZO TEZONCO (PBO),NO APLICA,06/04/2024,IZTAPALAPA,Programa SCALL,19.307495,-99.070101
883-BENORU-IZO-24,AGRICOLA ORIENTAL (SECCIONES 1 A 8),AGRICOLA ORIENTAL (SECCIONES 1 A 8),NO APLICA,13/05/2024,IZTACALCO,Programa SCALL,19.39175,-99.079091
883-OLCOLI-VEA-24,MOCTEZUMA 2A SECCION I,MOCTEZUMA 2A SECCION I,NO APLICA,01/04/2024,VENUSTIANO CARRANZA,Programa SCALL,19.434828,-99.096086
883-SOTOMA-XOO-24,CERRILLOS III,CERRILLOS III,NO APLICA,01/04/2024,XOCHIMILCO,Programa SCALL,19.24594,-99.0293
884-AGMAMA-TLC-24,SAN FRANCISCO TLALTENCO (PBO),SAN FRANCISCO TLALTENCO (PBO),NO APLICA,08/04/2024,TLAHUAC,Programa SCALL,19.297972,-99.016191
884-COAREL-TLN-24,LOMAS DE PADIERNA,LOMAS DE PADIERNA,NO APLICA,22/03/2024,TLALPAN,Programa SCALL,19.28877,-99.2285
884-PAGOSA-XOO-24,SAN GREGORIO ATLAPULCO (PBO),SAN GREGORIO ATLAPULCO (PBO),NO APLICA,06/05/2024,XOCHIMILCO,Programa SCALL,19.2494,-99.0554
885-DENAFR-TLN-24,LOMAS DE PADIERNA,LOMAS DE PADIERNA,NO APLICA,26/04/2024,TLALPAN,Programa SCALL,19.29108,-99.2281
885-MAAVIS-XOO-24,LAS ANIMAS,LAS ANIMAS,NO APLICA,27/04/2024,XOCHIMILCO,Programa SCALL,19.25978,-99.0191
885-MOLOJO-TLC-24,SAN FRANCISCO TLALTENCO (PBO),SAN FRANCISCO TLALTENCO (PBO),NO APLICA,21/05/2024,TLAHUAC,Programa SCALL,19.297222,-99.007783
885-RODIBE-VEA-24,AZTECA,AZTECA,NO APLICA,06/04/2024,VENUSTIANO CARRANZA,Programa SCALL,19.438858,-99.107441
885-ZAGOAB-IZO-24,AGRICOLA ORIENTAL (SECCIONES 1 A 8),AGRICOLA ORIENTAL (SECCIONES 1 A 8),NO APLICA,18/05/2024,IZTACALCO,Programa SCALL,19.396321,-99.074511
886-ALVERO-IZA-24,SAN NICOLAS TOLENTINO I,SAN NICOLAS TOLENTINO I,NO APLICA,15/04/2024,IZTAPALAPA,Programa SCALL,19.329745,-99.088872
886-PAGAGU-TLN-24,LOMAS DE PADIERNA,LOMAS DE PADIERNA,NO APLICA,01/04/2024,TLALPAN,Programa SCALL,19.28877,-99.2285
887-GAXOAT-XOO-24,EL MIRADOR (TULYEHUALCO),EL MIRADOR (TULYEHUALCO),NO APLICA,04/04/2024,XOCHIMILCO,Programa SCALL,19.25088,-99.023
887-LOISAR-VEA-24,VALENTIN GOMEZ FARIAS,VALENTIN GOMEZ FARIAS,NO APLICA,28/05/2024,VENUSTIANO CARRANZA,Programa SCALL,19.417168,-99.093802
887-MANOES-TLC-24,BARRIO SAN BARTOLOME (SAN ANDRES MIXQUIC),BARRIO SAN BARTOLOME (SAN ANDRES MIXQUIC),NO APLICA,29/06/2024,TLAHUAC,Programa SCALL,19.226107,-98.957481
887-PAGUVI-TLN-24,LOMAS DE PADIERNA,LOMAS DE PADIERNA,NO APLICA,22/04/2024,TLALPAN,Programa SCALL,19.29316,-99.2226
888-ARGOSO-IZA-24,SAN NICOLAS TOLENTINO I,SAN NICOLAS TOLENTINO I,NO APLICA,17/04/2024,IZTAPALAPA,Programa SCALL,19.329919,-99.088306
888-MOCAFE-IZO-24,AGRICOLA ORIENTAL (SECCIONES 1 A 8),AGRICOLA ORIENTAL (SECCIONES 1 A 8),NO APLICA,22/04/2024,IZTACALCO,Programa SCALL,19.393443,-99.074652
888-VARIBL-VEA-24,VALENTIN GOMEZ FARIAS,VALENTIN GOMEZ FARIAS,NO APLICA,30/05/2024,VENUSTIANO CARRANZA,Programa SCALL,19.415212,-99.093041
889-DEPOEL-TLN-24,LOMAS DE PADIERNA,LOMAS DE PADIERNA,NO APLICA,16/04/2024,TLALPAN,Programa SCALL,19.29697,-99.2267
889-GOGACL-TLC-24,BARRIO SANTIAGO CENTRO,BARRIO SANTIAGO CENTRO,NO APLICA,07/05/2024,TLAHUAC,Programa SCALL,19.299509,-99.029561
88-BLREFE-IZO-24,SAN FCO. XICALTONGO (BARR),SAN FCO. XICALTONGO (BARR),NO APLICA,20/03/2024,IZTACALCO,Programa SCALL,19.396728,-99.123969
88-JIARLY-TLC-24,LA NOPALERA,LA NOPALERA,NO APLICA,25/03/2024,TLAHUAC,Programa SCALL,19.298784,-99.053763
88-MOFLIR-XOO-24,CERRILLOS I,CERRILLOS I,NO APLICA,30/04/2024,XOCHIMILCO,Programa SCALL,19.24745,-99.0191
88-NOAGAN-TLN-24,AMPLIACI?ÙN MIGUEL HIDALGO 1A SECC,SAN JUAN TEPEXIMILPA,NO APLICA,10/04/2024,TLALPAN,Programa SCALL,19.27234,-99.193
890-CAMEMA-XOO-24,LAS ANIMAS,LAS ANIMAS,NO APLICA,05/04/2024,XOCHIMILCO,Programa SCALL,19.26017,-99.019
890-CRXXME-TLC-24,DEL MAR (SUR),DEL MAR (SUR),NO APLICA,03/04/2024,TLAHUAC,Programa SCALL,19.286608,-99.055153
891-BRZAAR-IZO-24,AGRICOLA ORIENTAL (SECCIONES 1 A 8),AGRICOLA ORIENTAL (SECCIONES 1 A 8),NO APLICA,27/05/2024,IZTACALCO,Programa SCALL,19.392139,-99.082328
891-SAMOCO-TLC-24,LA ESTACION,LA ESTACION,NO APLICA,13/04/2024,TLAHUAC,Programa SCALL,19.309809,-99.042112
891-SAVEGE-XOO-24,SAN GREGORIO ATLAPULCO (PBO),SAN GREGORIO ATLAPULCO (PBO),NO APLICA,04/05/2024,XOCHIMILCO,Programa SCALL,19.25683,-99.0434
893-GOLOCE-TLC-24,DEL MAR (SUR),DEL MAR (SUR),NO APLICA,27/03/2024,TLAHUAC,Programa SCALL,19.285696,-99.059524
893-JAESMA-TLN-24,LOMAS DE PADIERNA,LOMAS DE PADIERNA,NO APLICA,20/04/2024,TLALPAN,Programa SCALL,19.29316,-99.2226
893-MAALLI-IZO-24,AGRICOLA ORIENTAL (SECCIONES 1 A 8),AGRICOLA ORIENTAL (SECCIONES 1 A 8),NO APLICA,04/05/2024,IZTACALCO,Programa SCALL,19.394311,-99.073899
893-ORRAJU-VEA-24,AZTECA,AZTECA,NO APLICA,01/04/2024,VENUSTIANO CARRANZA,Programa SCALL,19.437687,-99.107306
893-ZABRAN-XOO-24,DEL CARMEN,DEL CARMEN,NO APLICA,02/05/2024,XOCHIMILCO,Programa SCALL,19.24792,-99.0313
894-OLPIJA-VEA-24,20 DE NOVIEMBRE,20 DE NOVIEMBRE,NO APLICA,26/06/2024,VENUSTIANO CARRANZA,Programa SCALL,19.440843,-99.108707
894-SAGOOS-XOO-24,AMPLIACI?ÙN SAN MARCOS NORTE,AMPLIACI?ÙN SAN MARCOS NORTE,NO APLICA,27/06/2024,XOCHIMILCO,Programa SCALL,19.26769,-99.1137
895-OCLEAR-XOO-24,SANTA IN?ÎS,SANTA IN?ÎS,NO APLICA,10/06/2024,XOCHIMILCO,Programa SCALL,19.23417,-99.1148
895-REROEL-IZO-24,AGRICOLA ORIENTAL (SECCIONES 1 A 8),AGRICOLA ORIENTAL (SECCIONES 1 A 8),NO APLICA,18/05/2024,IZTACALCO,Programa SCALL,19.392019,-99.07955
895-SOCAAR-TLC-24,GUADALUPE TLALTENCO,GUADALUPE TLALTENCO,NO APLICA,31/05/2024,TLAHUAC,Programa SCALL,19.29435,-99.011692
895-SURIMA-IZA-24,SANTA MARIA TOMATLAN,SANTA MARIA TOMATLAN,NO APLICA,20/04/2024,IZTAPALAPA,Programa SCALL,19.328384,-99.098312
896-ABMOMA-IZA-24,SAN NICOLAS TOLENTINO I,SAN NICOLAS TOLENTINO I,NO APLICA,01/04/2024,IZTAPALAPA,Programa SCALL,19.328886,-99.093545
896-CHGUMA-VEA-24,20 DE NOVIEMBRE,20 DE NOVIEMBRE,NO APLICA,25/03/2024,VENUSTIANO CARRANZA,Programa SCALL,19.439972,-99.113256
896-FUIBDA-TLC-24,BARRIO SANTIAGO CENTRO,BARRIO SANTIAGO CENTRO,NO APLICA,15/04/2024,TLAHUAC,Programa SCALL,19.298361,-99.028435
896-LEFUBE-XOO-24,SANTA IN?ÎS,SANTA IN?ÎS,NO APLICA,10/06/2024,XOCHIMILCO,Programa SCALL,19.23417,-99.1148
897-CRLEDI-XOO-24,SANTA IN?ÎS,SANTA IN?ÎS,NO APLICA,10/06/2024,XOCHIMILCO,Programa SCALL,19.23417,-99.1148
897-GAHEIV-VEA-24,20 DE NOVIEMBRE,20 DE NOVIEMBRE,NO APLICA,11/06/2024,VENUSTIANO CARRANZA,Programa SCALL,19.440403,-99.112286
897-GAORXO-TLN-24,H?ÎROES DE PADIERNA,H?ÎROES DE PADIERNA,NO APLICA,02/05/2024,TLALPAN,Programa SCALL,19.29376,-99.2182
897-MULOFE-IZO-24,AGRICOLA ORIENTAL (SECCIONES 1 A 8),AGRICOLA ORIENTAL (SECCIONES 1 A 8),NO APLICA,30/05/2024,IZTACALCO,Programa SCALL,19.392688,-99.082152
897-SAGOMI-IZA-24,CAMPESTRE POTRERO,CAMPESTRE POTRERO,NO APLICA,02/07/2024,IZTAPALAPA,Programa SCALL,19.327923,-98.96746
898-CALAYO-TLN-24,LOMAS DE PADIERNA,LOMAS DE PADIERNA,NO APLICA,20/04/2024,TLALPAN,Programa SCALL,19.29371,-99.2221
898-MUCAAN-IZO-24,AGRICOLA ORIENTAL (SECCIONES 1 A 8),AGRICOLA ORIENTAL (SECCIONES 1 A 8),NO APLICA,18/05/2024,IZTACALCO,Programa SCALL,19.396705,-99.075511
898-ZABRFR-XOO-24,DEL CARMEN,DEL CARMEN,NO APLICA,02/05/2024,XOCHIMILCO,Programa SCALL,19.24817,-99.0312
899-GAVIMO-VEA-24,20 DE NOVIEMBRE,20 DE NOVIEMBRE,NO APLICA,26/06/2024,VENUSTIANO CARRANZA,Programa SCALL,19.439264,-99.113085
899-LOROJU-TLC-24,MIGUEL HIDALGO,MIGUEL HIDALGO,NO APLICA,23/03/2024,TLAHUAC,Programa SCALL,19.296177,-99.051355
899-ROVEMO-IZA-24,12 DE DICIEMBRE,12 DE DICIEMBRE,NO APLICA,29/04/2024,IZTAPALAPA,Programa SCALL,19.328395,-99.100679
89-CAARBE-IZA-24,EL TRIUNFO,EL TRIUNFO,NO APLICA,20/03/2024,IZTAPALAPA,Programa SCALL,19.376829,-99.121029
89-FRFLJU-XOO-24,CERRILLOS SEGUNDA SECCI?ÙN,CERRILLOS SEGUNDA SECCI?ÙN,NO APLICA,28/03/2024,XOCHIMILCO,Programa SCALL,19.24385,-99.0197
89-SAMEMA-TLC-24,LA NOPALERA,LA NOPALERA,NO APLICA,25/03/2024,TLAHUAC,Programa SCALL,19.297628,-99.054249
8-BACRMA-IZO-24,JUVENTINO ROSAS I,JUVENTINO ROSAS I,NO APLICA,20/03/2024,IZTACALCO,Programa SCALL,19.389618,-99.105916
8-EGRUMA-TLN-24,EJIDOS DE SAN PEDRO M?¸RTIR (I NORTE),EJIDOS DE SAN PEDRO M?¸RTIR (I NORTE),NO APLICA,21/03/2024,TLALPAN,Programa SCALL,19.27152,-99.1551
8-NOGOMA-IZA-24,SAN ANDRES TETEPILCO (PBLO),SAN ANDRES TETEPILCO (PBLO),NO APLICA,23/03/2024,IZTAPALAPA,Programa SCALL,19.373405,-99.131874
8-PAAPPA-VEA-24,EL ARENAL 2A SECCION,EL ARENAL 2A SECCION,NO APLICA,26/03/2024,VENUSTIANO CARRANZA,Programa SCALL,19.426196,-99.057884
8-TOARRE-XOO-24,CERRILLOS I,CERRILLOS I,NO APLICA,26/03/2024,XOCHIMILCO,Programa SCALL,19.24659,-99.0197
900-FEOLBE-TLN-24,LOMAS DE PADIERNA,LOMAS DE PADIERNA,NO APLICA,17/04/2024,TLALPAN,Programa SCALL,19.29636,-99.2266
900-HEPLMA-TLC-24,SANTIAGO ZAPOTITLAN (PBLO),SANTIAGO ZAPOTITLAN (PBLO),NO APLICA,31/05/2024,TLAHUAC,Programa SCALL,19.300003,-99.028649
900-MERUMA-IZO-24,AGRICOLA ORIENTAL (SECCIONES 1 A 8),AGRICOLA ORIENTAL (SECCIONES 1 A 8),NO APLICA,04/05/2024,IZTACALCO,Programa SCALL,19.391736,-99.081323
