,cycleId,latitude_decimal,longitude_decimal,CO
267642,fff243bce120bf63,19.3988924,-99.02466054722224,-0.03
267818,fff243bce120bf63,19.39889223055556,-99.02466037777778,-0.03
268170,fff243bce120bf63,19.398889519444445,-99.02466054722224,-0.03
268346,fffe32916aa97dad,19.39889917777778,-99.02464123055556,-0.03
268381,fffe32916aa97dad,19.398900363888888,-99.02464106111113,-0.03
268416,fffe32916aa97dad,19.39890053333333,-99.02464106111113,-0.03
268486,fffe32916aa97dad,19.398900194444444,-99.02464004444444,-0.03
268521,fffe32916aa97dad,19.398900363888888,-99.02464004444444,-0.03
268591,fff84bd570933bac,19.398892061111116,-99.02465512499998,-0.03
268655,fff84bd570933bac,19.39889189166667,-99.02465258333332,-0.03
268687,fff84bd570933bac,19.39889223055556,-99.02465190555556,-0.03
268751,fff1d522a96d902e,19.39889460277778,-99.02466037777778,-0.03
268835,fff1d522a96d902e,19.39889358611111,-99.02465326111113,-0.03
268877,fff1d522a96d902e,19.39889358611111,-99.02465258333332,-0.03
268919,fff1d522a96d902e,19.398893077777775,-99.02465071944444,-0.03
268961,fff1d522a96d902e,19.398893247222222,-99.02465055,-0.03
269045,fff74caf57dfa522,19.39889595833333,-99.02463631666669,-0.03
269181,fff74caf57dfa522,19.398892569444445,-99.02463970555556,-0.03
269249,fff74caf57dfa522,19.3988924,-99.024639875,-0.03
269317,fff74caf57dfa522,19.398891213888888,-99.0246425861111,-0.03
269453,fff5bb317470f608,19.398886808333334,-99.02464631388888,-0.03
269517,fff5bb317470f608,19.39888663888889,-99.02464885555554,-0.03
269549,fff5bb317470f608,19.39888663888889,-99.02464919444446,-0.03
269613,fff5bb317470f608,19.398886808333334,-99.02465156666668,-0.03
269645,fff18233eaa6ce41,19.39889002777778,-99.02464428055556,-0.03
269653,fff18233eaa6ce41,19.398891044444444,-99.02464241666668,-0.03
269657,fff18233eaa6ce41,19.398893416666667,-99.02464360277776,-0.03
269665,fff18233eaa6ce41,19.398894772222224,-99.02464428055556,-0.03
269669,fff9e5ed23a92132,19.398895111111116,-99.02464428055556,-0.03
269707,fff9e5ed23a92132,19.39889612777778,-99.02464360277776,-0.03
269726,fff9e5ed23a92132,19.398896297222223,-99.02464343333334,-0.03
269745,fff9e5ed23a92132,19.398896975,-99.0246425861111,-0.03
269802,fff9e5ed23a92132,19.398896805555555,-99.02464224722222,-0.03
269821,fff464f942546c6e,19.39888392777778,-99.02463733333332,-0.03
269851,fff3ca2022b8f812,19.398896297222223,-99.02463411388888,-0.03
269885,fff3ca2022b8f812,19.398896466666667,-99.02463496111112,-0.03
269919,fff3ca2022b8f812,19.398896297222223,-99.02463513055557,-0.03
269987,fff3ca2022b8f812,19.39889561944444,-99.02463665555554,-0.03
270021,fff8a114a6537495,19.39889189166667,-99.02462936944444,-0.03
270163,fff8a114a6537495,19.39889443333333,-99.0246319111111,-0.03
270234,fff8a114a6537495,19.398896466666667,-99.02463428333331,-0.03
270376,fff8a114a6537495,19.398897144444444,-99.02463665555554,-0.03
270447,fff8f64b841b8d29,19.39889578888889,-99.02463750277778,-0.03
270455,fff8f64b841b8d29,19.39889595833333,-99.0246414,-0.03
270459,fff8f64b841b8d29,19.39889578888889,-99.0246414,-0.03
270467,fff42d67ac278d5d,19.398894263888888,-99.02464309444446,-0.03
270475,fff42d67ac278d5d,19.398890197222222,-99.0246414,-0.03
270479,fff42d67ac278d5d,19.39889002777778,-99.0246414,-0.03
270487,fff42d67ac278d5d,19.398889011111116,-99.0246417388889,-0.03
270491,fff587b38b25eb12,19.398888672222224,-99.02464207777778,-0.03
270499,fff587b38b25eb12,19.398884436111118,-99.0246380111111,-0.03
270503,fff587b38b25eb12,19.39888426666667,-99.02463750277778,-0.03
270511,ffffb32f168c1568,19.39888528333333,-99.02463563888892,-0.03
270519,ffffb32f168c1568,19.398887147222226,-99.02463360555556,-0.03
270523,ffffb32f168c1568,19.398890705555555,-99.0246303861111,-0.03
270527,ffffb32f168c1568,19.398891044444444,-99.02462987777778,-0.03
270535,ffffb32f168c1568,19.39889494166667,-99.0246258111111,-0.03
270539,fff92c5afec73c5e,19.39889528055556,-99.0246254722222,4.14
270540,fff92c5afec73c5e,19.39889528055556,-99.0246254722222,-0.03
270563,fff92c5afec73c5e,19.39889968611111,-99.02462055833334,4.14
270564,fff92c5afec73c5e,19.39889968611111,-99.02462055833334,-0.03
270587,fff92c5afec73c5e,19.398899347222223,-99.02462072777776,4.14
270588,fff92c5afec73c5e,19.398899347222223,-99.02462072777776,-0.03
270599,fff92c5afec73c5e,19.398899347222223,-99.02462055833334,4.14
270600,fff92c5afec73c5e,19.398899347222223,-99.02462055833334,-0.03
270623,fff9022a1879a447,19.398898838888886,-99.0246314027778,-0.03
270626,fff9022a1879a447,19.398898330555557,-99.0246314027778,-0.03
270632,fff9022a1879a447,19.398898330555557,-99.0246319111111,-0.03
270638,fffca7ba29b3476a,19.39889968611111,-99.02463089444446,-0.01
270639,fffca7ba29b3476a,19.39889968611111,-99.02463089444446,-0.03
270661,fffca7ba29b3476a,19.39889968611111,-99.02462936944444,-0.01
270662,fffca7ba29b3476a,19.39889968611111,-99.02462936944444,-0.03
270684,fffca7ba29b3476a,19.398899855555555,-99.02462936944444,-0.01
270685,fffca7ba29b3476a,19.398899855555555,-99.02462936944444,-0.03
270730,fffca7ba29b3476a,19.39890070277778,-99.0246292,-0.01
270731,fffca7ba29b3476a,19.39890070277778,-99.0246292,-0.03
270753,fff48d235c7ed1bd,19.39889866944444,-99.0246249638889,-0.03
270755,fff96d57fa1c32f5,19.39890155,-99.02462648888888,-0.03
270758,fff96d57fa1c32f5,19.39890205833333,-99.02462682777777,-0.03
270764,fff96d57fa1c32f5,19.398902397222223,-99.02462682777777,-0.03
270773,fff96d57fa1c32f5,19.398903752777777,-99.02462665833332,-0.03
270776,fff0e3ba34366487,19.39889968611111,-99.02462615000002,-0.03
270787,fff0e3ba34366487,19.39890053333333,-99.0246254722222,-0.03
270798,fff0e3ba34366487,19.39890070277778,-99.0246254722222,-0.03
270820,fff0e3ba34366487,19.39890155,-99.02462564166666,-0.03
270831,fff0e3ba34366487,19.39890171944444,-99.0246254722222,-0.03
270853,fff0e3ba34366487,19.398903075,-99.02462530277778,-0.03
270864,fffad66025884e51,19.39891103888889,-99.02462072777776,-0.03
270870,fffad66025884e51,19.39891086944445,-99.02462072777776,-0.03
270876,fffad66025884e51,19.39891053055556,-99.02462072777776,-0.03
270888,fffad66025884e51,19.398908497222227,-99.02462208333333,-0.03
270894,fffad66025884e51,19.39890798888889,-99.02462242222224,-0.03
270906,fffad66025884e51,19.398905616666667,-99.02462326944443,-0.03
270912,fff84efe30bc2310,19.39889968611111,-99.02462852222224,-0.03
270928,fff84efe30bc2310,19.398896466666667,-99.02463021666668,-0.03
270936,fff84efe30bc2310,19.39889612777778,-99.02463004722225,-0.03
270944,fff84efe30bc2310,19.39889494166667,-99.02462903055554,-0.03
270960,fff84efe30bc2310,19.39889460277778,-99.02462818333332,-0.03
270968,fff69c8838c460de,19.39890087222222,-99.0246452972222,-0.03
270974,fff69c8838c460de,19.398893416666667,-99.02465038055556,-0.03
270977,fff69c8838c460de,19.39889290833333,-99.02465038055556,-0.03
270983,fff69c8838c460de,19.398892061111116,-99.02465122777777,-0.03
270986,fff97fefc1b3d44e,19.39889223055556,-99.0246513972222,-0.03
271018,fff97fefc1b3d44e,19.39889866944444,-99.02464766944443,-0.03
271034,fff97fefc1b3d44e,19.3988985,-99.02464766944443,-0.03
271066,fff97fefc1b3d44e,19.39889968611111,-99.02464716111112,-0.03
271082,fff5c698c640bc7a,19.398909175,-99.02463462222222,-0.03
271090,fff5c698c640bc7a,19.39890680277778,-99.02463614722222,-0.03
271094,fff5c698c640bc7a,19.39890680277778,-99.02463597777778,-0.03
271098,fff5c698c640bc7a,22.200155722833333,-99.02463580833334,-0.03
271102,fff5c698c640bc7a,19.39890527777778,-99.02463546944443,-0.03
271110,fff5c698c640bc7a,19.398905447222223,-99.02463394444445,-0.03
271114,fff34728c0ff7baf,19.398905447222223,-99.024633775,-0.03
271122,fff1e6334450a03d,19.39890273611111,-99.0246353,-0.03
271130,fff1e6334450a03d,19.39890290555556,-99.02463767222224,-0.03
271134,fff1e6334450a03d,19.39890290555556,-99.02463784166665,-0.03
271138,fff1e6334450a03d,19.398903413888885,-99.02463835000002,-0.03
271146,fff94e715f045926,19.398903752777777,-99.0246380111111,-0.03
271152,fff94e715f045926,19.39890629444444,-99.02463360555556,-0.03
271155,fff94e715f045926,19.398906463888885,-99.02463326666668,-0.03
271161,fff239aa67f9149f,19.398906972222225,-99.02463241944444,-0.03
271165,fff239aa67f9149f,19.39890714166667,-99.02463021666668,-0.03
271167,fff90f188cb2bc24,19.39890714166667,-99.0246258111111,-0.03
271170,fff90f188cb2bc24,19.39890714166667,-99.0246231,-0.03
271173,fff90f188cb2bc24,19.39890714166667,-99.02462293055557,-0.03
271179,fff90f188cb2bc24,19.39890680277778,-99.02462242222224,-0.03
271185,fff90f188cb2bc24,19.398906463888885,-99.02462293055557,-0.03
271188,fffe9de23c0149cc,19.398905955555552,-99.02462513333332,-0.03
271194,fffe9de23c0149cc,19.398905955555552,-99.02462530277778,-0.03
271206,fffe9de23c0149cc,19.395066664403487,-99.02462733611112,-0.03
271212,fffe9de23c0149cc,19.39890510833333,-99.02462750555556,-0.03
271224,fffe9de23c0149cc,19.39890426111111,-99.02462886111113,-0.03
271230,fffab83a423b4d11,19.39890290555556,-99.02463241944444,-0.03
271238,fffab83a423b4d11,19.398901888888886,-99.02463631666669,-0.03
271246,fffab83a423b4d11,19.39890171944444,-99.02463851944444,-0.03
271250,fffe4de759eb88e7,19.39890155,-99.02463868888888,-0.03
271258,fffe4de759eb88e7,19.398902397222223,-99.02464292499998,-0.03
271262,fffe4de759eb88e7,19.398903075,-99.02464275555556,-0.03
271266,fffe4de759eb88e7,19.398903244444444,-99.02464241666668,-0.03
271274,fffe4de759eb88e7,19.398903752777777,-99.02464156944444,-0.03
271278,fff8063520794fc8,19.398903752777777,-99.0246417388889,-0.03
271286,fff8063520794fc8,19.3989046,-99.024639875,-0.03
271290,fff8063520794fc8,19.3989046,-99.02463868888888,-0.03
271294,fff8063520794fc8,19.3989046,-99.02463851944444,-0.03
271302,fff8063520794fc8,19.398905447222223,-99.02463699444446,-0.03
271306,fffcc3fcfd654b52,19.398905447222223,-99.02463699444446,-0.01
271307,fffcc3fcfd654b52,19.398905447222223,-99.02463699444446,-0.03
271314,fffcc3fcfd654b52,19.39890714166667,-99.02463631666669,-0.01
271315,fffcc3fcfd654b52,19.39890714166667,-99.02463631666669,-0.03
271318,fffcc3fcfd654b52,19.39890714166667,-99.0246364861111,-0.01
271319,fffcc3fcfd654b52,19.39890714166667,-99.0246364861111,-0.03
271322,fffcc3fcfd654b52,19.398906463888885,-99.02463784166665,-0.01
271323,fffcc3fcfd654b52,19.398906463888885,-99.02463784166665,-0.03
271330,fffcc3fcfd654b52,19.398906125,-99.02463835000002,-0.01
271331,fffcc3fcfd654b52,19.398906125,-99.02463835000002,-0.03
271334,fffa835997e8f96a,19.398906125,-99.02463835000002,-0.03
271342,fffa835997e8f96a,19.398905616666667,-99.02463851944444,-0.03
271350,fffa835997e8f96a,19.398905447222223,-99.02463851944444,-0.03
271354,fffa835997e8f96a,19.39890527777778,-99.02463868888888,-0.03
271362,fff412a4c54374be,19.398904938888887,-99.02464021388889,-0.03
271370,fff412a4c54374be,19.398904430555557,-99.02463885833332,-0.03
271378,fff412a4c54374be,19.39890426111111,-99.02463835000002,-0.03
271390,fff412a4c54374be,19.398903244444444,-99.02463936666668,-0.03
271394,fff021bd3de806ce,19.398903244444444,-99.02463953611112,-0.03
271402,fff021bd3de806ce,19.39890155,-99.02463953611112,-0.03
271406,fff021bd3de806ce,19.398901380555557,-99.02463953611112,-0.03
271414,fff021bd3de806ce,19.398900363888888,-99.02463885833332,-0.03
271422,fff021bd3de806ce,19.39889917777778,-99.0246391972222,-0.03
271426,fffc8af82593e390,19.39889900833333,-99.0246391972222,-0.03
271448,fffc8af82593e390,19.39889663611111,-99.02464055277778,-0.03
271481,fffc8af82593e390,19.398896297222223,-99.02464038333332,-0.03
271492,fffc8af82593e390,19.39889612777778,-99.02464021388889,-0.03
271514,fffc8af82593e390,19.39889561944444,-99.02463953611112,-0.03
271525,fff0e108bb0378fd,19.398896805555555,-99.0246414,-0.03
271527,fff63687d31bebc4,19.3988985,-99.02464428055556,-0.03
271530,fff63687d31bebc4,19.3988985,-99.02464445,-0.03
271536,fff63687d31bebc4,19.398898838888886,-99.02464512777776,-0.03
271539,fff63687d31bebc4,19.39889900833333,-99.02464512777776,-0.03
271545,fff63687d31bebc4,19.39889968611111,-99.02464546666668,-0.03
271548,fff8f4acdc537c43,19.398901041666665,-99.02464326388888,-0.03
271668,fff8f4acdc537c43,19.39890070277778,-99.02464275555556,-0.03
271708,fff8f4acdc537c43,19.39890070277778,-99.0246425861111,-0.03
271788,fff8f4acdc537c43,19.39890121111111,-99.0246425861111,-0.03
271828,fff7755bb23f7185,19.398896466666667,-99.02465783611112,-0.03
271890,fff7755bb23f7185,19.398895111111116,-99.02466342777775,-0.03
271921,fff7755bb23f7185,19.398895111111116,-99.02466359722222,-0.03
271983,fff341d4673093a3,19.39890510833333,-99.02464495833333,-0.03
272054,fff341d4673093a3,19.39890510833333,-99.02464495833333,-0.04
272159,fff341d4673093a3,19.39890273611111,-99.02464461944444,-0.03
272230,fff341d4673093a3,19.39890273611111,-99.02464461944444,-0.04
272247,fff341d4673093a3,19.39890171944444,-99.02464326388888,-0.03
272318,fff341d4673093a3,19.39890171944444,-99.02464326388888,-0.04
272423,fff341d4673093a3,19.39890070277778,-99.02464309444446,-0.03
272494,fff341d4673093a3,19.39890070277778,-99.02464309444446,-0.04
272511,fff26fbd45178407,19.39888697777778,-99.02465986944443,-0.03
272517,fff26fbd45178407,19.39888697777778,-99.02465986944443,-0.04
272522,fff26fbd45178407,19.398891044444444,-99.02465614166668,-0.03
272528,fff26fbd45178407,19.398891044444444,-99.02465614166668,-0.04
272533,fff26fbd45178407,19.398891044444444,-99.02465597222222,-0.03
272539,fff26fbd45178407,19.398891044444444,-99.02465597222222,-0.04
272555,fff26fbd45178407,19.398890705555555,-99.02465495555556,-0.03
272561,fff26fbd45178407,19.398890705555555,-99.02465495555556,-0.04
272566,fffba30510bc74c1,19.39894933333333,-99.02461564444444,0.43
272567,fffba30510bc74c1,19.39894933333333,-99.02461564444444,0.13
272568,fffba30510bc74c1,19.39894933333333,-99.02461564444444,0.1
272570,fffba30510bc74c1,19.39894933333333,-99.02461564444444,0.11
272572,fffba30510bc74c1,19.39894933333333,-99.02461564444444,0.14
272576,fffba30510bc74c1,19.39894933333333,-99.02461564444444,0.15
272578,fffba30510bc74c1,19.39894933333333,-99.02461564444444,0.16
272579,fffba30510bc74c1,19.39894933333333,-99.02461564444444,0.07
272581,fffba30510bc74c1,19.39894933333333,-99.02461564444444,0.12
272582,fffba30510bc74c1,19.39894628333333,-99.02461344166666,0.43
272583,fffba30510bc74c1,19.39894628333333,-99.02461344166666,0.13
272584,fffba30510bc74c1,19.39894628333333,-99.02461344166666,0.1
272586,fffba30510bc74c1,19.39894628333333,-99.02461344166666,0.11
272588,fffba30510bc74c1,19.39894628333333,-99.02461344166666,0.14
272592,fffba30510bc74c1,19.39894628333333,-99.02461344166666,0.15
272594,fffba30510bc74c1,19.39894628333333,-99.02461344166666,0.16
272595,fffba30510bc74c1,19.39894628333333,-99.02461344166666,0.07
272597,fffba30510bc74c1,19.39894628333333,-99.02461344166666,0.12
272598,fffba30510bc74c1,19.39894594444444,-99.02461293333334,0.43
272599,fffba30510bc74c1,19.39894594444444,-99.02461293333334,0.13
272600,fffba30510bc74c1,19.39894594444444,-99.02461293333334,0.1
272602,fffba30510bc74c1,19.39894594444444,-99.02461293333334,0.11
272604,fffba30510bc74c1,19.39894594444444,-99.02461293333334,0.14
272608,fffba30510bc74c1,19.39894594444444,-99.02461293333334,0.15
272610,fffba30510bc74c1,19.39894594444444,-99.02461293333334,0.16
272611,fffba30510bc74c1,19.39894594444444,-99.02461293333334,0.07
272613,fffba30510bc74c1,19.39894594444444,-99.02461293333334,0.12
272630,fffba30510bc74c1,19.39894848611111,-99.02461886388888,0.43
272631,fffba30510bc74c1,19.39894848611111,-99.02461886388888,0.13
272632,fffba30510bc74c1,19.39894848611111,-99.02461886388888,0.1
272634,fffba30510bc74c1,19.39894848611111,-99.02461886388888,0.11
272636,fffba30510bc74c1,19.39894848611111,-99.02461886388888,0.14
272640,fffba30510bc74c1,19.39894848611111,-99.02461886388888,0.15
272642,fffba30510bc74c1,19.39894848611111,-99.02461886388888,0.16
272643,fffba30510bc74c1,19.39894848611111,-99.02461886388888,0.07
272645,fffba30510bc74c1,19.39894848611111,-99.02461886388888,0.12
272646,fffa3fa290ce6426,19.39930940277777,-99.02620943888888,0.33
272648,fffa3fa290ce6426,19.400209491666665,-99.02806655,0.33
272650,fffa3fa290ce6426,19.400016436111112,-99.0282431111111,0.33
272652,fff60b39368685ea,19.40232003333333,-99.03367391666666,0.24
272654,fff3ffe2e9c783e4,19.40232308333333,-99.03367730555556,0.25
272655,fff3ffe2e9c783e4,19.40232308333333,-99.03367730555556,0.14
272656,fff3ffe2e9c783e4,19.40232308333333,-99.03367730555556,0.09
272657,fff3ffe2e9c783e4,19.402323252777776,-99.033677475,0.25
272658,fff3ffe2e9c783e4,19.402323252777776,-99.033677475,0.14
272659,fff3ffe2e9c783e4,19.402323252777776,-99.033677475,0.09
272663,fff3ffe2e9c783e4,19.40232443888889,-99.03367933888887,0.25
272664,fff3ffe2e9c783e4,19.40232443888889,-99.03367933888887,0.14
272665,fff3ffe2e9c783e4,19.40232443888889,-99.03367933888887,0.09
272666,fff3ffe2e9c783e4,19.40232460833333,-99.03367950833334,0.25
272667,fff3ffe2e9c783e4,19.40232460833333,-99.03367950833334,0.14
272668,fff3ffe2e9c783e4,19.40232460833333,-99.03367950833334,0.09
272672,fff3ffe2e9c783e4,19.402324947222223,-99.0336801861111,0.25
272673,fff3ffe2e9c783e4,19.402324947222223,-99.0336801861111,0.14
272674,fff3ffe2e9c783e4,19.402324947222223,-99.0336801861111,0.09
272675,fff0a90e757e4466,19.40232359166667,-99.03368052500002,0.26
272676,fff0a90e757e4466,19.40232359166667,-99.03368052500002,0.1
272677,fff0a90e757e4466,19.40232359166667,-99.03368052500002,0.16
272678,fff0a90e757e4466,19.40232359166667,-99.03368052500002,0.13
272679,fff0a90e757e4466,19.40232359166667,-99.03368052500002,0.09
272682,fff0a90e757e4466,19.40232359166667,-99.03368052500002,0.11
272685,fff0a90e757e4466,19.40232359166667,-99.03368052500002,0.07
272691,fff0a90e757e4466,19.40232359166667,-99.03368052500002,0.2
272695,fff0a90e757e4466,19.40232359166667,-99.03368052500002,0.12
272701,fff0a90e757e4466,19.40232359166667,-99.03368052500002,0.14
272756,fff0a90e757e4466,19.402322575,-99.0336801861111,0.26
272757,fff0a90e757e4466,19.402322575,-99.0336801861111,0.1
272758,fff0a90e757e4466,19.402322575,-99.0336801861111,0.16
272759,fff0a90e757e4466,19.402322575,-99.0336801861111,0.13
272760,fff0a90e757e4466,19.402322575,-99.0336801861111,0.09
272763,fff0a90e757e4466,19.402322575,-99.0336801861111,0.11
272766,fff0a90e757e4466,19.402322575,-99.0336801861111,0.07
272772,fff0a90e757e4466,19.402322575,-99.0336801861111,0.2
272776,fff0a90e757e4466,19.402322575,-99.0336801861111,0.12
272782,fff0a90e757e4466,19.402322575,-99.0336801861111,0.14
272783,fffd084c8f5bdf5e,19.403763530555555,-99.03726512222224,0.26
272784,fffd084c8f5bdf5e,19.403763530555555,-99.03726512222224,0.15
272785,fffd084c8f5bdf5e,19.403763530555555,-99.03726512222224,0.08
272786,fffd084c8f5bdf5e,19.403763530555555,-99.03726512222224,0.09
272787,fffd084c8f5bdf5e,19.403819277777774,-99.03738458055554,0.26
272788,fffd084c8f5bdf5e,19.403819277777774,-99.03738458055554,0.15
272789,fffd084c8f5bdf5e,19.403819277777774,-99.03738458055554,0.08
272790,fffd084c8f5bdf5e,19.403819277777774,-99.03738458055554,0.09
272795,fffd084c8f5bdf5e,19.404292875,-99.0384159888889,0.26
272796,fffd084c8f5bdf5e,19.404292875,-99.0384159888889,0.15
272797,fffd084c8f5bdf5e,19.404292875,-99.0384159888889,0.08
272798,fffd084c8f5bdf5e,19.404292875,-99.0384159888889,0.09
272799,fffd084c8f5bdf5e,19.40433591388889,-99.0385102,0.26
272800,fffd084c8f5bdf5e,19.40433591388889,-99.0385102,0.15
272801,fffd084c8f5bdf5e,19.40433591388889,-99.0385102,0.08
272802,fffd084c8f5bdf5e,19.40433591388889,-99.0385102,0.09
272807,fffd084c8f5bdf5e,19.40443978333333,-99.03880655833332,0.26
272808,fffd084c8f5bdf5e,19.40443978333333,-99.03880655833332,0.15
272809,fffd084c8f5bdf5e,19.40443978333333,-99.03880655833332,0.08
272810,fffd084c8f5bdf5e,19.40443978333333,-99.03880655833332,0.09
272811,ffff334d1934cf42,19.404441477777777,-99.03880520277778,0.31
272812,ffff334d1934cf42,19.404441477777777,-99.03880520277778,0.09
